customer_ID,Contact_Last_Name,Contact_First_Name,City,State,Age,Marital_Status,Gender,Number_Of_Dependents,Risk_Score,total_asset,Retirement_asset,Engagement_Type,Frequency
5969,Mayer,Lilah,Lowell,Massachusetts,57,Unknown,Female,2,2.5,7325452.512,4564370.30,In Person,Monthly
5970,Mccray,Yael,Hartford,Connecticut,57,Married,Female,2,2.714285714,12449339.54,6567203.87,Phone,Yearly
5971,Ramsey,Eagan,Cambridge,Massachusetts,57,Married,Female,2,3.428571429,13043720.74,3549058.33,In Person,No Contact
5972,Rios,Blair,Orlando,Florida,57,Unknown,Female,2,2.8,8523445.104,5089037.18,No Contact,Yearly
5973,Rowland,Ina,Louisville,Kentucky,57,Married,Female,2,2.5,11731819.51,4653365.76,In Person,Daily
5974,Acosta,Giacomo,Rock Springs,Wyoming,57,Divorced,Male,2,3.428571429,2648291.904,841546.56,Email,Quaterly
5975,Atkinson,Quinn,Mobile,Alabama,57,Married,Male,2,3.2,6722848.858,1563932.16,In Person,Daily
5976,Bass,Linus,Miami,Florida,57,Single,Male,2,3.333333333,4803046.33,2072619.19,Phone,Yearly
5977,Bauer,Dillon,Salem,Oregon,57,Divorced,Male,2,4.2,3473142.144,1678336.90,In Person,Quaterly
5978,Bowen,Kalia,Athens,Georgia,57,Unknown,Male,2,3.5,3975588.48,80598.91,In Person,Quaterly
5979,Cohen,Finn,Tucson,Arizona,57,Divorced,Male,2,3.714285714,2290960.032,305125.44,In Writing,Quaterly
5980,Delaney,Josiah,Joliet,Illinois,57,Unknown,Male,2,3.571428571,4232580.768,1043206.66,In Person,Daily
5981,Foreman,Ulla,Cleveland,Ohio,57,Divorced,Male,2,3.428571429,2443350.816,791681.47,Email,Quaterly
5982,Mack,Rhoda,Covington,Kentucky,57,Divorced,Male,2,3.166666667,1657729.728,22048.51,No Contact,Daily
5983,Michael,Thomas,Orlando,Florida,57,Divorced,Male,2,4,1113703.248,40166.02,In Writing,Daily
5984,Moran,Stewart,Lowell,Massachusetts,57,Married,Male,2,2.571428571,6552874.368,3431351.35,In Writing,Monthly
5985,Orr,Indigo,San Francisco,California,57,Married,Male,2,2.5,6243058.253,3390288.08,In Writing,No Contact
5986,Parker,Brady,St. Petersburg,Florida,57,Unknown,Male,2,3.428571429,4678968.864,2546367.74,In Writing,Yearly
5987,Reynolds,Stephanie,Grand Rapids,Michigan,57,Unknown,Male,2,4.125,3509678.208,197224.32,Email,Monthly
5988,Rios,Sigourney,Glendale,Arizona,57,Married,Male,2,3.5,5254839.821,674180.35,No Contact,Yearly
5989,Andrews,Jocelyn,Tampa,Florida,57,Single,Unknown,2,3.142857143,2752380.864,54457.49,In Person,Monthly
5990,Knox,Colleen,Lowell,Massachusetts,57,Single,Unknown,2,3.333333333,5075344.656,1736666.35,Phone,No Contact
5991,Payne,Stewart,Chandler,Arizona,57,Married,Unknown,2,2.333333333,6189035.472,213459.26,In Writing,No Contact
5992,Pena,Alexa,Minneapolis,Minnesota,57,Single,Unknown,2,4.2,5432772.708,1676390.26,Phone,No Contact
5993,Riddle,Kevin,Erie,Pennsylvania,57,Single,Unknown,2,2.714285714,4115864.664,1375532.06,No Contact,Daily
5994,Stokes,Jennifer,San Diego,California,57,Single,Unknown,2,3.714285714,7397938.548,3185857.01,Phone,Yearly
5995,Adkins,Mary,Columbus,Georgia,57,Single,Male,1,3.5,5441271.034,3023588.04,No Contact,No Contact
5996,England,Salvador,Jacksonville,Florida,57,Married,Female,1,3,6822649.267,4095703.53,In Person,Monthly
5997,Fuller,Yoshio,Rochester,Minnesota,57,Married,Female,1,2.75,8618563.814,3326176.74,Phone,Quaterly
5998,Gutierrez,Shelley,Orlando,Florida,57,Single,Female,1,3.142857143,4598751.802,232877.20,In Person,Daily
5999,Haley,Lillith,Orlando,Florida,57,Married,Female,1,3.142857143,10461572.06,3948027.96,No Contact,Quaterly
6000,Hansen,Josiah,Worcester,Massachusetts,57,Married,Female,1,2.714285714,14236646.57,6095468.16,Phone,Daily
6001,Humphrey,Hall,Lexington,Kentucky,57,Married,Female,1,3,10805721.24,5459320.17,In Writing,Daily
6002,Jefferson,Ima,Colorado Springs,Colorado,57,Unknown,Female,1,3,5542313.328,2913647.04,In Writing,Daily
6003,Kaufman,Kimberley,San Francisco,California,57,Married,Female,0,2.666666667,14344245.16,5847325.29,Email,Yearly
6004,Lee,Idola,Colorado Springs,Colorado,57,Married,Female,0,2.142857143,10551929.18,5653753.34,In Writing,No Contact
6005,Love,Zena,Owensboro,Kentucky,57,Married,Female,0,3.5,7897594.522,1481662.54,In Writing,Monthly
6006,Schmidt,Shana,St. Petersburg,Florida,57,Married,Female,0,3,6053051.462,617823.59,Email,No Contact
6007,Stanton,Edward,Eugene,Oregon,57,Married,Female,0,2.428571429,4828439.117,1940048.41,In Writing,Quaterly
6008,Walton,Elizabeth,Austin,Texas,57,Unknown,Female,0,4.2,7065416.304,3129213.89,Email,Monthly
6009,Wilcox,Kyle,Annapolis,Maryland,57,Married,Female,0,2.125,9638166.24,3454390.20,Phone,Monthly
6010,William,Justin,Bangor,Maine,57,Unknown,Female,0,3,10563396.77,2584845.50,Phone,Quaterly
6011,Carpenter,Christen,Jacksonville,Florida,57,Single,Male,0,3.333333333,4824315.158,443076.48,In Writing,Daily
6012,Carpenter,Idona,Athens,Georgia,57,Single,Male,0,2.666666667,5769326.909,611472.15,No Contact,Daily
6013,Contreras,Stone,Baltimore,Maryland,57,Divorced,Male,0,3.571428571,3415042.032,1866333.50,In Writing,Yearly
6014,Fernandez,Palmer,San Francisco,California,57,Unknown,Male,0,3.625,4207486.08,206500.61,In Writing,Daily
6015,Foster,Kristen,Sacramento,California,57,Divorced,Male,0,3.333333333,3152271.312,1363215.55,In Person,Quaterly
6016,Huffman,Fay,Columbia,Maryland,57,Single,Male,0,3.857142857,4999780.339,2111947.08,In Writing,Monthly
6017,Leblanc,Chava,Fresno,California,57,Married,Male,0,2.5,6001948.454,2812748.54,Phone,Daily
6018,Marshall,Tad,Orlando,Florida,57,Divorced,Male,0,4.142857143,3221378.4,993221.57,In Person,Daily
6019,Maynard,Hayley,Joliet,Illinois,57,Married,Male,0,3.25,4846690.714,852921.91,In Writing,No Contact
6020,Miller,Rigel,Reading,Pennsylvania,57,Married,Male,1,2.375,6966143.194,2624814.49,No Contact,Quaterly
6021,Parrish,Melodie,Tampa,Florida,57,Married,Male,1,2.5,5753619.418,38334.41,Email,Daily
6022,Richmond,Perry,Wyoming,Wyoming,57,Married,Male,1,3.285714286,2747147.443,730522.83,No Contact,Monthly
6023,Sanders,Jorden,Cambridge,Massachusetts,57,Unknown,Male,1,4.142857143,4442498.208,2708209.54,No Contact,Monthly
6024,Terry,Mason,Saint Paul,Minnesota,57,Single,Unknown,1,3,3861112.86,1161085.54,No Contact,Yearly
6025,Avila,Lucius,Bangor,Maine,57,Married,Male,0,2.75,6834878.554,1342474.44,Phone,No Contact
6026,Chang,Silas,St. Petersburg,Florida,57,Unknown,Male,0,3.5,1872631.296,459721.34,Phone,Daily
6027,Dawson,Wanda,Salem,Oregon,57,Married,Female,0,2.285714286,13027156.82,6003414.14,Phone,Monthly
6028,Gregory,Risa,Salem,Oregon,57,Unknown,Female,0,3.375,9057988.8,2258066.88,In Writing,Daily
6029,Harrison,Nina,Frederick,Maryland,57,Married,Female,0,2.666666667,11925299.87,5443641.68,No Contact,Monthly
6030,Heath,Hamish,San Jose,California,57,Unknown,Female,0,2.857142857,9525499.92,5397704.64,In Person,Daily
6031,Stanley,Lee,Louisville,Kentucky,57,Married,Female,0,1.666666667,8149203.763,2907925.40,Email,Daily
6032,Whitney,Tana,Rochester,Minnesota,57,Unknown,Female,0,4.142857143,7594040.448,2535500.74,In Writing,Monthly
6033,Wilkinson,Dominique,Orlando,Florida,57,Married,Female,0,2.666666667,6839397.562,2157318.14,No Contact,Yearly
6034,Bass,Ifeoma,Gillette,Wyoming,57,Single,Male,0,2.5,3282301.181,2323801.61,No Contact,Monthly
6035,Camacho,Keely,Erie,Pennsylvania,57,Married,Male,0,2.857142857,4102006.234,1431888.54,Phone,Yearly
6036,Ellison,Paula,Jacksonville,Florida,57,Single,Male,0,4,6317828.237,1863889.57,In Person,Quaterly
6037,Ferrell,Len,Spokane,Washington,57,Divorced,Male,0,3.571428571,1307795.472,87990.14,Email,Monthly
6038,Figueroa,Lucy,Hartford,Connecticut,57,Married,Male,0,3,8433478.195,4387957.40,Phone,Quaterly
6039,Gill,Cameron,Miami,Florida,57,Married,Male,0,3.142857143,4497283.699,748688.95,Email,Daily
6040,Hale,Zeus,Virginia Beach,Virginia,57,Divorced,Male,0,3.571428571,2940049.392,1183968.96,In Person,Monthly
6041,Hatfield,Kermit,Baltimore,Maryland,57,Unknown,Male,0,3.75,5470296.096,2094605.57,Phone,Quaterly
6042,Herring,Hakeem,Henderson,Nevada,57,Single,Male,0,3.833333333,4645331.51,624908.39,No Contact,Yearly
6043,Lee,Pearl,Savannah,Georgia,57,Married,Male,0,3,3013453.44,26446.23,In Writing,Monthly
6044,Leon,Sara,Cincinnati,Ohio,57,Married,Male,0,3,7499261.952,3605372.93,In Writing,Monthly
6045,Levy,Wendy,Augusta,Georgia,57,Divorced,Male,0,3.625,2912212.896,1062405.31,In Person,Monthly
6046,Perry,Kenneth,Akron,Ohio,57,Married,Male,0,3.375,6763526.554,3558461.64,Phone,Daily
6047,Pruitt,Damian,Louisville,Kentucky,57,Married,Male,0,3.625,4045706.266,787967.08,Email,Monthly
6048,Rivera,Grady,South Bend,Indiana,57,Married,Male,0,2.285714286,7595455.104,1524972.90,In Writing,Yearly
6049,Whitfield,Amanda,South Portland,Maine,57,Divorced,Male,0,2.833333333,2673736.896,576812.54,No Contact,Daily
6050,Wood,Stacey,St. Petersburg,Florida,57,Married,Male,0,2.25,7032867.84,3225461.30,In Person,Daily
6051,Bishop,Hasad,Orlando,Florida,57,Married,Unknown,0,2,4029681.888,8529.98,In Writing,Yearly
6052,Bowen,Aaron,South Portland,Maine,57,Single,Unknown,0,4.25,3119216.58,1451214.14,No Contact,Monthly
6053,Mcdaniel,Steven,Lawton,Oklahoma,57,Single,Unknown,0,3.333333333,6508334.448,3596882.11,Phone,Daily
6054,Mercer,Sloane,San Diego,California,57,Single,Unknown,0,2.8,6059791.872,2692023.12,In Person,Yearly
6055,Reid,Janna,Waterbury,Connecticut,57,Single,Unknown,0,4.428571429,4706273.34,2608454.02,No Contact,Monthly
6056,Santiago,Elaine,Aurora,Colorado,57,Single,Unknown,0,3.833333333,7050664.116,509653.30,No Contact,Monthly
6057,Silva,Idona,Pike Creek,Delaware,57,Single,Unknown,0,3.2,4374142.884,180277.06,In Writing,Yearly
6058,Castro,Teegan,Chicago,Illinois,58,Married,Male,0,2.75,4475879.424,1715025.72,No Contact,Monthly
6059,Hanson,Patricia,Cambridge,Massachusetts,58,Unknown,Female,0,2.4,5591667.024,543422.02,In Person,Yearly
6060,Joyner,Gavin,Salem,Oregon,58,Unknown,Female,0,3.714285714,8962028.496,3300017.47,In Person,Monthly
6061,Landry,Cheryl,Tampa,Florida,58,Married,Female,0,3.285714286,6977810.362,61108.99,Email,Quaterly
6062,Lawrence,Xandra,Chesapeake,Virginia,58,Married,Female,0,3.125,4813707.744,899005.13,In Person,Yearly
6063,Lawson,Tamekah,Los Angeles,California,58,Unknown,Female,0,3.833333333,5894970.624,10372.03,Phone,Monthly
6064,Lowery,Logan,Orlando,Florida,58,Unknown,Female,0,3.8,8147929.824,3859270.85,Phone,No Contact
6065,Macdonald,Aubrey,Warren,Michigan,58,Married,Female,0,2.857142857,5087345.184,771803.60,In Writing,Daily
6066,Shaw,Arden,Lewiston,Maine,58,Unknown,Female,0,2,8379971.28,3059570.88,In Person,No Contact
6067,Blanchard,Raymond,St. Petersburg,Florida,58,Divorced,Male,0,4,3399357.504,1897562.88,Email,Daily
6068,Buchanan,Ivan,Henderson,Nevada,58,Unknown,Male,0,3.714285714,6625818.048,1158417.79,No Contact,Quaterly
6069,Clay,Basil,Colorado Springs,Colorado,58,Divorced,Male,0,3.375,3565872.48,1355267.33,No Contact,Monthly
6070,Erickson,Allen,Lakewood,Colorado,58,Single,Male,0,3.714285714,4175134.157,203520.38,In Writing,No Contact
6071,Hale,Richard,San Diego,California,58,Single,Male,0,3.75,6186753.734,2679008.60,Email,Monthly
6072,Head,Roary,Flint,Michigan,58,Single,Male,0,3.428571429,5442994.195,3109850.15,In Person,Yearly
6073,Humphrey,Dacey,Sacramento,California,58,Divorced,Male,5,3.333333333,4055620.56,1660134.91,Phone,Quaterly
6074,Lowery,Montana,Pike Creek,Delaware,58,Single,Male,5,3.857142857,3058196.515,258065.05,No Contact,Quaterly
6075,Mcbride,Zephania,Reading,Pennsylvania,58,Married,Male,5,3.2,8314361.395,3956994.66,Email,Monthly
6076,Rollins,Robin,College,Alaska,58,Married,Male,5,2.375,3039476.198,553671.48,No Contact,Yearly
6077,Santiago,Phyllis,Sterling Heights,Michigan,58,Married,Male,5,2.428571429,6821157.082,3265987.74,Email,Monthly
6078,Townsend,Walker,Rochester,Minnesota,58,Unknown,Male,5,3.142857143,825809.856,14177.28,In Person,Monthly
6079,Willis,Miranda,Annapolis,Maryland,58,Married,Male,5,3.375,5974693.171,2437446.76,In Writing,No Contact
6080,Zimmerman,Nina,Frederick,Maryland,58,Divorced,Male,5,3.857142857,2758965.12,1586218.94,Phone,Monthly
6081,Alston,Lucas,Tucson,Arizona,58,Single,Unknown,5,2.142857143,6028992.864,535310.21,No Contact,Monthly
6082,Clements,Zena,Rockford,Illinois,58,Single,Unknown,5,2.571428571,6233676.516,2690951.33,Email,Yearly
6083,Madden,Charde,Birmingham,Alabama,58,Single,Unknown,5,2.8,7849877.724,4055224.61,No Contact,No Contact
6084,Pace,Madison,Tampa,Florida,58,Married,Unknown,5,2.333333333,9059964.048,1797398.78,No Contact,No Contact
6085,Valencia,Gisela,Mesa,Arizona,58,Single,Unknown,5,3,7329706.524,929070.43,In Person,Quaterly
6086,Alvarez,Whilemina,Los Angeles,California,58,Married,Male,1,2.428571429,6425399.232,2898769.31,No Contact,Monthly
6087,Benjamin,Ian,Racine,Wisconsin,58,Unknown,Male,1,3.5,6044088.864,1701149.57,In Person,No Contact
6088,Bowers,Cedric,Jacksonville,Florida,58,Unknown,Male,1,3.166666667,6001199.232,2462888.06,In Writing,Daily
6089,Bridges,Cedric,Eugene,Oregon,58,Married,Male,1,3.428571429,3531298.637,1298540.39,In Person,Yearly
6090,Byrd,Trevor,Cambridge,Massachusetts,58,Married,Male,1,2.25,5285056.32,1487227.39,Email,Monthly
6091,Cameron,Gretchen,Dover,Delaware,58,Married,Male,1,3.75,3370039.258,320410.37,No Contact,Quaterly
6092,Emerson,Alice,Fort Wayne,Indiana,58,Married,Female,1,3.333333333,9299784.096,3458809.73,In Writing,Quaterly
6093,Faulkner,Bert,Hartford,Connecticut,58,Unknown,Female,1,3.75,7880130.72,5036404.03,Email,Quaterly
6094,Jones,Laith,Philadelphia,Pennsylvania,58,Married,Female,4,3,10522657.38,3942268.19,In Writing,Quaterly
6095,Matthews,Nicholas,Los Angeles,California,58,Married,Female,4,2.857142857,9349764.422,2477242.83,Phone,No Contact
6096,Morrow,Chase,Reno,Nevada,58,Married,Female,4,2.833333333,4873144.896,537894.60,In Writing,Daily
6097,Reese,Teagan,Minneapolis,Minnesota,58,Married,Female,4,3.571428571,15223099.05,6612108.36,No Contact,Daily
6098,Richard,Hilel,Lakewood,Colorado,58,Unknown,Female,4,3.625,5799175.2,2769893.57,Email,Yearly
6099,Schwartz,Holly,Lowell,Massachusetts,58,Single,Female,4,3.666666667,5128439.832,1134100.05,Phone,Daily
6100,Tanner,Leah,Annapolis,Maryland,58,Unknown,Female,4,3.166666667,3021512.256,226308.67,In Writing,Yearly
6101,Tate,Judith,Tampa,Florida,58,Married,Female,4,3.142857143,10662303.11,5496513.64,Email,Yearly
6102,Trujillo,Hanae,Tampa,Florida,58,Single,Female,4,3.666666667,7635640.478,4168279.18,Phone,No Contact
6103,Whitehead,Kellie,St. Petersburg,Florida,58,Married,Female,4,2.571428571,12631818.93,3795383.35,Email,Daily
6104,Wynn,Wylie,Phoenix,Arizona,58,Unknown,Female,4,2.571428571,7125584.832,1067472.00,Email,Monthly
6105,Beck,Brandon,Boston,Massachusetts,58,Unknown,Male,4,3.571428571,5479476.384,2872588.42,No Contact,Yearly
6106,Best,Danielle,Chesapeake,Virginia,58,Unknown,Male,4,3.714285714,4411692.96,744413.57,Email,Daily
6107,Burton,Orli,Gaithersburg,Maryland,58,Married,Male,4,2.625,6123921.293,3649327.26,In Writing,Yearly
6108,Butler,Cheryl,Seattle,Washington,58,Married,Male,4,2.857142857,7850077.632,3548261.38,Email,Quaterly
6109,Dillon,Jelani,Fort Wayne,Indiana,58,Married,Male,4,2.857142857,6714246.528,2861106.74,Phone,Daily
6110,Hill,Cadman,Las Vegas,Nevada,58,Married,Male,4,2.857142857,4105115.482,462171.80,No Contact,No Contact
6111,Hobbs,Francis,Houston,Texas,58,Married,Male,4,2.571428571,5692570.33,2708424.81,No Contact,No Contact
6112,House,Gretchen,Miami,Florida,58,Unknown,Male,4,4.142857143,5762684.352,2963658.62,In Writing,Monthly
6113,Key,Risa,Allentown,Pennsylvania,58,Divorced,Male,4,4.5,2270181.888,1295462.40,Phone,Quaterly
6114,Maldonado,Belle,Virginia Beach,Virginia,58,Unknown,Male,4,3.5,5652306.816,1382031.36,No Contact,No Contact
6115,Mercado,Zahir,Lexington,Kentucky,58,Divorced,Male,4,3.571428571,2953327.248,1432845.89,In Writing,Daily
6116,Morton,Wyatt,Covington,Kentucky,58,Divorced,Male,4,4.125,2607131.04,640119.74,In Writing,Daily
6117,Murray,Wyoming,Fort Worth,Texas,58,Unknown,Male,4,3.333333333,5545669.92,2462502.91,Phone,Yearly
6118,Osborne,Denise,Grand Rapids,Michigan,58,Divorced,Male,4,3.857142857,1602270.624,525096.58,In Person,No Contact
6119,Ray,Ian,Richmond,Virginia,58,Divorced,Male,1,3.714285714,2879397.024,1293423.17,In Writing,Daily
6120,Reese,Melyssa,Sterling Heights,Michigan,58,Single,Male,1,3.428571429,4218133.277,1371044.28,In Writing,Quaterly
6121,Reyes,Uta,Rockford,Illinois,58,Married,Male,1,2.375,5451831.36,1777824.00,Phone,Daily
6122,Rosales,Luke,Hillsboro,Oregon,58,Married,Male,1,2.875,5924912.486,3984220.57,In Writing,Monthly
6123,Sherman,Gloria,San Diego,California,58,Single,Male,1,4.142857143,5139568.022,1607242.87,Email,Daily
6124,Simon,Mercedes,Lowell,Massachusetts,58,Divorced,Male,1,3.714285714,2275700.352,362498.69,No Contact,Daily
6125,Strong,Brody,Harrisburg,Pennsylvania,58,Unknown,Male,0,3.625,4565297.088,1528014.34,Phone,Quaterly
6126,Wagner,Audra,Toledo,Ohio,58,Single,Male,0,4,7449292.224,2786381.68,Phone,Monthly
6127,Wright,Ivory,San Jose,California,58,Divorced,Male,0,4,1550199.168,795079.10,In Writing,Monthly
6128,Alexander,Megan,Fresno,California,58,Married,Male,3,3.125,7228897.114,2092600.63,In Person,Quaterly
6129,Blanchard,Abraham,San Francisco,California,58,Unknown,Male,3,4.2,5363736,1687889.66,No Contact,No Contact
6130,Bradshaw,Rina,Henderson,Nevada,58,Married,Male,3,3.125,5504882.573,1140803.94,Email,No Contact
6131,Copeland,Althea,Jacksonville,Florida,58,Married,Male,3,2.857142857,2684717.683,734813.34,In Writing,Quaterly
6132,Deleon,Asher,Phoenix,Arizona,58,Single,Female,3,3.666666667,4589009.77,1890163.64,In Person,Yearly
6133,Dudley,Elijah,Lowell,Massachusetts,58,Unknown,Female,3,3.833333333,7877429.424,1211768.06,No Contact,Quaterly
6134,Garza,Cherokee,Frankfort,Kentucky,58,Unknown,Female,1,2.571428571,4854357.36,2237523.84,In Writing,Yearly
6135,Glover,Ramona,Broken Arrow,Oklahoma,58,Unknown,Female,1,3.714285714,11779875.5,5580204.48,No Contact,Daily
6136,Hebert,Ignatius,Tallahassee,Florida,58,Unknown,Female,1,3.375,6728399.424,2672385.41,Email,Yearly
6137,Mullen,Kristen,Stamford,Connecticut,58,Unknown,Female,1,2,6982852.608,5545465.34,In Writing,Daily
6138,Richards,Larissa,Fresno,California,58,Married,Female,1,3.166666667,4244431.277,642996.40,Phone,No Contact
6139,Singleton,Nelle,Cambridge,Massachusetts,58,Unknown,Female,1,3,10219609.73,5065775.42,Phone,Quaterly
6140,Trevino,Maryam,Akron,Ohio,58,Married,Female,1,2.714285714,5964855.725,1224574.85,Phone,Monthly
6141,Allen,Sopoline,St. Petersburg,Florida,58,Single,Male,1,3,3013529.443,1204078.00,In Writing,Daily
6142,Alvarez,Nathaniel,Covington,Kentucky,58,Single,Male,1,3.5,4888073.088,2532697.46,Phone,No Contact
6143,Avila,Chancellor,Gaithersburg,Maryland,58,Divorced,Male,1,3.857142857,3408190.272,1378871.62,In Person,Quaterly
6144,Bender,Channing,Miami,Florida,58,Unknown,Male,1,3.833333333,4788032.16,2729668.99,In Person,No Contact
6145,Calderon,Malik,Richmond,Virginia,58,Married,Male,1,3.4,9064646.438,3869341.29,Phone,Yearly
6146,Cardenas,Francis,Orlando,Florida,58,Divorced,Male,1,3.857142857,3054794.784,1310425.92,Email,No Contact
6147,Coffey,Orson,Omaha,Nebraska,58,Married,Male,1,2.875,9430614.029,4264223.85,Email,No Contact
6148,Dominguez,Christen,Newport News,Virginia,58,Single,Male,1,3.285714286,7148961.331,3088088.76,Email,Quaterly
6149,Flowers,Demetrius,Orlando,Florida,58,Unknown,Male,1,4,3585384.672,1430284.80,Phone,Daily
6150,Hooper,Rae,Los Angeles,California,58,Divorced,Male,3,3.75,1009594.752,85174.85,Email,Monthly
6151,King,Danielle,Akron,Ohio,58,Married,Male,3,3.166666667,4755448.512,566180.81,In Writing,Monthly
6152,Leblanc,Burton,Colorado Springs,Colorado,58,Divorced,Male,3,2.714285714,3149559.936,867318.72,Phone,Monthly
6153,Mcpherson,Kadeem,Annapolis,Maryland,58,Unknown,Male,3,3.666666667,4399684.704,797222.78,No Contact,Quaterly
6154,Powers,Zephr,Cambridge,Massachusetts,58,Single,Male,3,3.5,5558696.496,3389796.52,In Person,No Contact
6155,Roberson,Allegra,Lansing,Michigan,58,Married,Male,3,2.75,7377273.101,4199746.87,Phone,Daily
6156,Spears,Quin,Joliet,Illinois,58,Unknown,Male,3,3.8,6046578.24,3808300.80,No Contact,Daily
6157,Stafford,Jelani,Akron,Ohio,58,Married,Male,3,2.375,7504122.816,4428827.60,In Person,Daily
6158,Swanson,Maxwell,Denver,Colorado,58,Single,Male,3,3.428571429,4833661.219,3065285.72,In Writing,Quaterly
6159,West,Aiko,Rockville,Maryland,58,Married,Male,3,2.142857143,5725354.406,1313050.06,In Writing,No Contact
6160,Woods,Shellie,San Jose,California,58,Unknown,Male,3,3,4858339.488,2102049.41,In Person,No Contact
6161,Carroll,Cain,Bozeman,Montana,58,Married,Unknown,3,2.714285714,8451781.776,3228674.11,Email,No Contact
6162,Foster,Axel,Baltimore,Maryland,58,Single,Unknown,3,3.2,5577162.012,469499.76,Email,Quaterly
6163,Stuart,Audrey,Orlando,Florida,58,Single,Unknown,3,2.5,5920885.08,3343879.58,Phone,No Contact
6164,Wells,Anika,Miami,Florida,58,Married,Unknown,3,2.714285714,13512566.88,5721456.38,In Person,Monthly
6165,Wooten,Levi,Reading,Pennsylvania,58,Single,Unknown,3,3,6386818.356,1373917.25,In Person,Daily
6166,Bates,Colorado,Columbia,Maryland,58,Married,Male,2,3.333333333,5208073.114,339566.75,Phone,No Contact
6167,Green,Mary,Bowling Green,Kentucky,58,Married,Female,2,3.5,11164167.19,2184578.38,Email,Quaterly
6168,Grimes,Evelyn,Los Angeles,California,58,Married,Female,2,2.375,12672059.56,4123687.45,No Contact,No Contact
6169,Langley,Wynter,Frankfort,Kentucky,58,Married,Female,2,2.285714286,11280439.12,4435113.14,In Writing,Monthly
6170,Lyons,Evan,Pittsburgh,Pennsylvania,58,Unknown,Female,2,2.142857143,12512800.37,4678145.28,In Person,Yearly
6171,Mcdonald,Angela,San Diego,California,58,Married,Female,2,2.375,5606151.264,966802.87,Phone,Daily
6172,Melton,Cheryl,Olympia,Washington,58,Married,Female,2,2,14552820.63,4486978.02,Email,No Contact
6173,Noble,Lance,Colorado Springs,Colorado,58,Married,Female,2,2.833333333,5559732.864,451367.42,No Contact,Yearly
6174,Ortega,Gillian,Boston,Massachusetts,58,Married,Female,2,2.714285714,8204310.202,2206390.58,No Contact,No Contact
6175,Rojas,Melodie,Aurora,Illinois,58,Married,Female,2,3.5,5617160.179,1173609.91,In Writing,Yearly
6176,Simmons,Melvin,Columbus,Georgia,58,Married,Female,2,3.333333333,10160070.8,3387661.75,In Writing,Quaterly
6177,Buckner,Lucius,Tampa,Florida,58,Married,Male,2,3.666666667,5750563.277,2121708.90,No Contact,Daily
6178,Burks,Emmanuel,Warren,Michigan,58,Married,Male,2,3.285714286,4059109.21,1837822.46,In Person,Monthly
6179,Clarke,Destiny,Fort Wayne,Indiana,58,Unknown,Male,2,3.714285714,5274207.456,2825237.38,In Person,Yearly
6180,Crosby,Jenna,Naperville,Illinois,58,Divorced,Male,2,3.833333333,2845342.32,1174564.80,Phone,Monthly
6181,Dean,Brian,Paradise,Nevada,58,Unknown,Male,2,3,4202977.92,2408171.14,No Contact,Quaterly
6182,Delgado,Leslie,Aurora,Colorado,58,Divorced,Male,2,3.857142857,2364886.848,912319.87,In Person,No Contact
6183,Ellison,Audrey,Frederick,Maryland,58,Married,Male,2,2.625,6422051.405,1395387.19,Email,Yearly
6184,Hampton,Courtney,Springfield,Massachusetts,58,Married,Male,2,3,5753564.006,1595791.87,No Contact,Quaterly
6185,Hancock,Petra,San Diego,California,58,Married,Male,2,3.333333333,10370384.64,4600765.90,Email,Monthly
6186,Kemp,Naida,Honolulu,Hawaii,58,Single,Male,2,3.285714286,4203740.938,1005842.53,Phone,Quaterly
6187,Koch,Thomas,Sacramento,California,58,Single,Male,2,4.285714286,5685290.554,3265363.24,No Contact,Daily
6188,Larsen,Eagan,Cleveland,Ohio,58,Divorced,Male,2,3.375,2318236.896,203768.83,Email,Yearly
6189,Mosley,Charde,Rockville,Maryland,58,Married,Male,2,3,4066583.731,164289.02,No Contact,Daily
6190,Norton,Chantale,Newport News,Virginia,58,Single,Male,2,3.75,4874450.054,2212662.87,In Writing,No Contact
6191,Pearson,Grace,Fort Worth,Texas,58,Single,Male,2,3.857142857,4124261.923,460275.61,Email,Yearly
6192,Powers,Mason,Casper,Wyoming,58,Married,Male,2,3.5,6298067.29,2088048.38,Phone,Yearly
6193,Roberts,Louis,College,Alaska,58,Divorced,Male,2,3.625,2398053.312,486494.78,Email,Quaterly
6194,Romero,Clarke,San Diego,California,58,Married,Male,2,2.75,4514857.229,824073.98,Phone,Quaterly
6195,Russo,Jade,Tallahassee,Florida,58,Married,Male,2,2.666666667,7924461.12,2979488.56,No Contact,Yearly
6196,Stein,Calista,St. Petersburg,Florida,58,Married,Male,2,2.857142857,6636297.254,2744204.54,Email,No Contact
6197,Trujillo,April,Harrisburg,Pennsylvania,58,Married,Male,2,3.285714286,7147461.082,1960035.84,In Person,No Contact
6198,Acosta,Zorita,Huntsville,Alabama,58,Married,Unknown,2,3,9616867.488,1680054.34,In Writing,Daily
6199,Griffin,Geoffrey,Rockford,Illinois,58,Single,Unknown,2,2.666666667,4984676.064,1355444.93,Email,Monthly
6200,Marsh,Rebekah,Sacramento,California,58,Married,Unknown,2,3,5728232.16,813715.78,Email,No Contact
6201,Norman,Bruno,Orlando,Florida,58,Married,Unknown,2,2.875,7307431.776,73628.35,No Contact,Quaterly
